time,strategy,exchange,identifier,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,trade_slippage,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type,price_source,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2026-01-14 09:30:00-05:00,large-cap-long,,bt_42,NVDA,sell,market,fill,184.32000732421875,54.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_43,AAPL,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_43,AAPL,buy,market,fill,259.489990234375,191.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_44,AMZN,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_44,AMZN,buy,market,fill,241.14999389648438,80.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_45,NVDA,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-14 09:30:00-05:00,large-cap-long,,bt_45,NVDA,buy,market,fill,184.32000732421875,53.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_46,AAPL,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_46,AAPL,sell,market,fill,260.6499938964844,191.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_47,AMZN,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_47,AMZN,sell,market,fill,239.30999755859375,80.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_48,NVDA,sell,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_48,NVDA,sell,market,fill,186.5,53.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_49,AMZN,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_49,AMZN,buy,market,fill,239.30999755859375,204.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_50,NVDA,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_50,NVDA,buy,market,fill,186.5,107.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_51,AAPL,buy,market,new,,,1,,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-15 09:30:00-05:00,large-cap-long,,bt_51,AAPL,buy,market,fill,260.6499938964844,38.0,1,0.0,0.0,day,,0.0,1,,stock,,trade,,,,,,,,,,,,
